"track_uri","track_name","artist_uri_s","artist_name_s","album_uri","album_name","album_artist_uri_s","album_artist_name_s","album_release_date","album_image_url","disc_number","track_number","track_duration_ms","track_preview_url","explicit","popularity","isrc","added_by","added_at","artist_genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","album_genres","label","copyrights"
"spotify:track:3R5NhykbYUJmOszgO8qAmo","(They Long to Be) Close to You","spotify:artist:2wSrZOe6YVo6XoKma22sdY","Dami Im","spotify:album:0wBP8GaN80GPolmY8M19em","Classic Carpenters","spotify:artist:2wSrZOe6YVo6XoKma22sdY","Dami Im","2016-04-22","https://i.scdn.co/image/ab67616d0000b273e0883bb3ac31d595172c0a82","1","1","223840","https://p.scdn.co/mp3-preview/4a47cc5bc56078e36a369b61223b5e50b23be242?cid=9950ac751e34487dbbe027c4fd7f8e99","false","30","AUBM01600038","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,australian talent show,talent show","0.548","0.394","0","-6.371","1","0.0259","0.852","0.0000122","0.0854","0.342","86.932","4","","Sony Music Entertainment","P (P) 2016 Sony Music Entertainment Australia Pty Ltd."
"spotify:track:1ExfPZEiahqhLyajhybFeS","The Lazy Song","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","spotify:album:1uyf3l2d4XYwiEqAb7t7fX","Doo-Wops & Hooligans","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","2010-10-05","https://i.scdn.co/image/ab67616d0000b273f6b55ca93bd33211227b502b","1","5","189109","https://p.scdn.co/mp3-preview/8a6cd6679fc2a388b989a09b571194723d45cb71?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USAT21001886","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.794","0.711","8","-5.124","0","0.0699","0.3","0","0.0955","0.955","174.915","4","","Atlantic Records","C © 2010 Atlantic Recording Corporation For the United States and WEA International Inc. for the world outside of the United States., P ℗ 2010 Atlantic Recording Corporation For the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:0DiDStADDVh3SvAsoJAFMk","Only Human","spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers","spotify:album:1Uf67JAtkVWfdydzFFqNF2","Happiness Begins","spotify:artist:7gOdHgIoIKoe4i9Tta6qdD","Jonas Brothers","2019-06-07","https://i.scdn.co/image/ab67616d0000b273de1a3a5eaa0c75bb18e7b597","1","3","183000","https://p.scdn.co/mp3-preview/61e9165458a8ce80be77cb2442026007608c17e1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USUG11901281","spotify:user:bradnumber1","2021-08-08T09:26:31Z","boy band,pop","0.795","0.496","0","-5.883","1","0.0722","0.108","0","0.0645","0.874","94.01","4","","Jonas Brothers Recording","C © 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Jonas Brothers Recording, Limited Liability Company, under exclusive license to Republic Records, a division of UMG Recordings, Inc."
"spotify:track:6cIYFBwTv4JGpX7wOk5VIu","Goodbyes (feat. Young Thug)","spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:50co4Is1HCEo8bhOyUWKpn","Post Malone, Young Thug","spotify:album:3xiq77UtnlDXfcRz5IJu20","Hollywood's Bleeding","spotify:artist:246dkjvS1zLTtiykXe5h60","Post Malone","2019-09-06","https://i.scdn.co/image/ab67616d0000b27391bf597d2ed7528de53f71be","1","14","174840","https://p.scdn.co/mp3-preview/255c7f96ab5fe4e112122a60d352f314f0d32081?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USUM71912331","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dfw rap,melodic rap,pop,rap,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap","0.593","0.653","5","-3.772","1","0.0731","0.411","0","0.105","0.176","150.036","4","","Republic Records","C © 2019 Republic Records, a division of UMG Recordings, Inc., P ℗ 2019 Republic Records, a division of UMG Recordings, Inc."
"spotify:track:2G2YzndIA6jeWFPBXhUjh5","Be My Baby","spotify:artist:7CyeXFnOrfC1N6z4naIpgo","The Ronettes","spotify:album:3vLFWR3fLqfY82WGvaLuyV","Be My Baby: The Very Best of The Ronettes","spotify:artist:7CyeXFnOrfC1N6z4naIpgo","The Ronettes","2011-02-22","https://i.scdn.co/image/ab67616d0000b2734694c5b97d3a88efb5fc71b5","1","2","160906","https://p.scdn.co/mp3-preview/1afcbd164ede375be899615268a947d6f96edaaa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","USQX91100088","spotify:user:bradnumber1","2021-08-08T09:26:31Z","brill building pop,classic girl group,motown,rock-and-roll","0.511","0.769","4","-7.032","1","0.042","0.181","0","0.0921","0.818","129.657","4","","Legacy Recordings","P (P) 2011 Phil Spector Records, Inc. Under exclusive license to EMI Blackwood Music Inc./Sony Music Entertainment"
"spotify:track:1Y3LN4zO1Edc2EluIoSPJN","Until I Found You (with Em Beihold) - Em Beihold Version","spotify:artist:5XKFrudbV4IiuE5WuTPRmT, spotify:artist:7o2ZQYM7nTsaVdkXY38UAA","Stephen Sanchez, Em Beihold","spotify:album:7ARtQpvnPN2ucbmVHngLOs","Until I Found You (Em Beihold Version)","spotify:artist:5XKFrudbV4IiuE5WuTPRmT, spotify:artist:7o2ZQYM7nTsaVdkXY38UAA","Stephen Sanchez, Em Beihold","2022-04-22","https://i.scdn.co/image/ab67616d0000b2732bf0876d42b90a8852ad6244","1","1","176440","https://p.scdn.co/mp3-preview/b3a1f2337811888fd2264a908987a60d4ad01774?cid=9950ac751e34487dbbe027c4fd7f8e99","false","93","USUG12202266","spotify:user:bradnumber1","2023-02-14T22:36:02Z","gen z singer-songwriter,alt z,gen z singer-songwriter","0.551","0.55","10","-5.339","1","0.0286","0.777","0","0.202","0.342","101.19","3","","Republic Records","C © 2022 Stephen Sanchez, under exclusive license to Mercury Records/Republic Records, a division of UMG Recordings, Inc., P ℗ 2022 Stephen Sanchez, under exclusive license to Mercury Records/Republic Records, a division of UMG Recordings, Inc."
"spotify:track:1aUT4xl8iiYNr6emik4qTB","I Need A Doctor","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7, spotify:artist:7dGJo4pcD2V6oG8kP0tJRR, spotify:artist:4utLUGcTvOJFr6aqIJtYWV","Dr. Dre, Eminem, Skylar Grey","spotify:album:2IS597VgU3PdBGeMpJOZ1K","I Need A Doctor","spotify:artist:6DPYiyq5kWVQS4RGwxzPC7","Dr. Dre","2011-02-01","https://i.scdn.co/image/ab67616d0000b2736ec43af420bb6b350a04f40a","1","1","283733","","true","0","USUM71029031","spotify:user:bradnumber1","2021-08-08T09:26:31Z","g funk,gangster rap,hip hop,rap,west coast rap,detroit hip hop,hip hop,rap,piano rock,viral pop","0.587","0.931","3","-4.426","1","0.467","0.103","0.00000116","0.346","0.445","155.964","4","","Universal Music Group","C © 2010 Interscope Records, P ℗ 2010 Interscope Records"
"spotify:track:50PWlIBU7PlGGwzgN8TiFJ","Million Reasons","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","spotify:album:4JiY4JUvXdEA7UFIbiAyor","Joanne (Deluxe)","spotify:artist:1HY2Jd0NmPuamShAr6KMms","Lady Gaga","2016-10-21","https://i.scdn.co/image/ab67616d0000b273dd0b256c733c96b653ab5cde","1","7","205280","","false","0","USUM71609736","spotify:user:bradnumber1","2021-08-08T09:26:31Z","art pop,dance pop,pop","0.668","0.449","0","-7.897","1","0.0451","0.477","0","0.107","0.154","129.889","4","","Universal Music Group","C © 2016 Interscope Records, P ℗ 2016 Interscope Records"
"spotify:track:18X90CAmDyrJzaXi20rVDP","Hey Hey Hey (Pop Another Bottle) - Video Edit","spotify:artist:0vJoEI5D8lDubfb9wwNjm4, spotify:artist:72hljM9w7Zg3pE4SVC6tbl, spotify:artist:4Ib0TB8ykTnPPGrJTlVmYF","Laurent Wery, Swift K.I.D., Dev","spotify:album:4v2Y2ri1dgavmQFMRoUxpw","Hey Hey Hey (Pop Another Bottle)","spotify:artist:0vJoEI5D8lDubfb9wwNjm4","Laurent Wery","2012-04-11","https://i.scdn.co/image/ab67616d0000b27355348926a559b7962deb88e0","1","1","185649","","false","0","BEZ941102396","spotify:user:bradnumber1","2021-08-08T09:26:31Z","","0.843","0.834","5","-5.427","0","0.119","0.0624","0","0.897","0.969","128.025","4","","La Musique du Beau Monde","C 2012 La Musique Du Beau Monde, P 2012 EMI Music Publishing Belgium/Ramaekers Publishing/Indie-Pop Music"
"spotify:track:0cizpZbGJSYq8Aw5uGOsLF","Stranger Love","spotify:artist:6n28c9qs9hNGriNa72b26u, spotify:artist:4hOb2WdQMQWyG6RQAhR7iE","PNAU, Budjerah","spotify:album:1CQiM5ThwRYc0udEWKEiiu","Stranger Love","spotify:artist:6n28c9qs9hNGriNa72b26u, spotify:artist:4hOb2WdQMQWyG6RQAhR7iE","PNAU, Budjerah","2021-05-28","https://i.scdn.co/image/ab67616d0000b2730458f5bd8913715396ae8ac9","1","1","225458","https://p.scdn.co/mp3-preview/8c6a0cdd6072b2d223db30aa4b84b9419c5f2d4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","49","AUNV02100111","spotify:user:bradnumber1","2021-08-08T09:26:31Z","alternative dance,aussietronica,australian dance,australian electropop,australian indigenous,australian r&b","0.625","0.766","8","-3.939","1","0.0448","0.0501","0","0.0808","0.295","125.959","4","","etcetc AU","C (C) 2021 etcetc Music Pty Ltd, P (P) 2021 etcetc Music Pty Ltd"
"spotify:track:026IC4Vj88QjLlnIPDExhz","Hurt Somebody (With Julia Michaels)","spotify:artist:2RQXRUsr4IW1f3mKyKsy4B, spotify:artist:0ZED1XzwlLHW4ZaG4lOT6m","Noah Kahan, Julia Michaels","spotify:album:2nCbWyY14wV7YfdX82SAOM","Hurt Somebody","spotify:artist:2RQXRUsr4IW1f3mKyKsy4B","Noah Kahan","2018-02-02","https://i.scdn.co/image/ab67616d0000b273f09118fee666a65f79396132","1","1","168640","","false","0","USUM71800031","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pov: indie,singer-songwriter pop,pop","0.83","0.557","1","-5.146","1","0.118","0.361","0","0.249","0.492","114.966","4","","Universal Music Group","C © 2018 Republic Records, a Division of UMG Recordings, Inc., P ℗ 2018 Republic Records, a division of UMG Recordings, Inc."
"spotify:track:6zQFzZnkHTE01QwGp11i9y","Breathe Life","spotify:artist:1Zp054Jc86WVKCxKEqZGOA","Jack Garratt","spotify:album:2cz1pfV5Irt3yVCj3sfIKD","Phase","spotify:artist:1Zp054Jc86WVKCxKEqZGOA","Jack Garratt","2016-02-19","https://i.scdn.co/image/ab67616d0000b2737df5782d744fcaf8b6c61d32","1","2","262853","","false","0","GBUM71505615","spotify:user:bradnumber1","2021-08-08T09:26:31Z","uk alternative pop","0.607","0.597","5","-7.56","1","0.125","0.00276","0.0168","0.109","0.252","103.939","4","","Universal Music Group","C © 2015 Island Records, a division of Universal Music Operations Limited, P ℗ 2015 Island Records, a division of Universal Music Operations Limited"
"spotify:track:0OI7AFifLSoGzpb8bdBLLV","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","spotify:artist:6TIYQ3jFPwQSRmorSezPxX, spotify:artist:3NPpFNZtSTHheNBaWC82rB, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Machine Gun Kelly, X Ambassadors, Bebe Rexha","spotify:album:3U1X1wd3lX7EteWYhS2hpT","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]","spotify:artist:6TIYQ3jFPwQSRmorSezPxX, spotify:artist:3NPpFNZtSTHheNBaWC82rB, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Machine Gun Kelly, X Ambassadors, Bebe Rexha","2017-11-18","https://i.scdn.co/image/ab67616d0000b2737a3fbbab0e9fb050a08fa065","1","1","202804","https://p.scdn.co/mp3-preview/7dda80013be1eaf0d5c2b4980a9b7f98a0748c59?cid=9950ac751e34487dbbe027c4fd7f8e99","false","74","USAT21704829","spotify:user:bradnumber1","2021-08-08T09:26:31Z","ohio hip hop,pop rap,modern alternative rock,modern rock,stomp pop,dance pop,pop","0.653","0.718","3","-5.232","0","0.213","0.00413","0","0.0537","0.216","82.034","4","","Atlantic Records","C 2017 All Artwork and Photographs TM & Netflix Studios, LLC 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P 2017 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"spotify:track:0qc4QlcCxVTGyShurEv1UU","Post Malone (feat. RANI)","spotify:artist:20gsENnposVs2I4rQ5kvrf, spotify:artist:3SYnDj7btg9gFY7ps8m5d5","Sam Feldt, RANI","spotify:album:41S9bfzXTSGK4HU2mp5qXH","Magnets EP","spotify:artist:20gsENnposVs2I4rQ5kvrf","Sam Feldt","2019-05-24","https://i.scdn.co/image/ab67616d0000b27354de16ac6dc5346bfc1187f5","1","5","174444","https://p.scdn.co/mp3-preview/df2e38f031e06398552d6b1fa46fb366c48d53dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","NLZ541900734","spotify:user:bradnumber1","2021-08-08T09:26:31Z","edm,pop dance,tropical house,dutch pop","0.59","0.642","7","-3.87","1","0.122","0.0771","0","0.105","0.651","107.356","4","","Spinnin' Records","C © 2019 SpinninRecords.com, P ℗ 2019 SpinninRecords.com"
"spotify:track:5pcjystBtalYeqaiXCcgEY","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","spotify:artist:06HL4z0CvFAxyc27GXpf02, spotify:artist:6WY7D3jk8zTrHtmkqqo5GI","Taylor Swift, Maren Morris","spotify:album:5xd9LleY1wqsgKVTwLoXYI","You All Over Me (feat. Maren Morris) (Taylor’s Version) (From The Vault)","spotify:artist:06HL4z0CvFAxyc27GXpf02","Taylor Swift","2021-03-26","https://i.scdn.co/image/ab67616d0000b273b7afb31fe699dae7c34eea1b","1","1","220839","https://p.scdn.co/mp3-preview/1ee2436ae6eb50021af1088dfffe9bd497ac5d39?cid=9950ac751e34487dbbe027c4fd7f8e99","false","66","USUG12100637","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop,classic texas country,contemporary country","0.589","0.496","2","-7.606","1","0.0377","0.818","0","0.101","0.44","142.731","4","","Taylor Swift","C © 2021 Taylor Swift, P ℗ 2021 Taylor Swift"
"spotify:track:6jdOi5U5LBzQrc4c1VT983","Hold On, We're Going Home","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:4HzKw8XcD0piJmDrrPRCYk","Drake, Majid Jordan","spotify:album:2ZUFSbIkmFkGag000RWOpA","Nothing Was The Same (Deluxe)","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2013-01-01","https://i.scdn.co/image/ab67616d0000b273adfb5909ec66db5fbb4d06c8","1","8","227880","https://p.scdn.co/mp3-preview/899e6ab1f648df2dbfc67d1ac1bc9852f4537dd6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USCM51300762","spotify:user:bradnumber1","2021-08-08T09:26:31Z","canadian hip hop,canadian pop,hip hop,rap,toronto rap,canadian contemporary r&b","0.773","0.414","6","-7.436","0","0.0961","0.00411","0.000034","0.0733","0.289","99.993","4","","Cash Money Records/Young Money Ent./Universal Rec.","C © 2013 Cash Money Records Inc., P ℗ 2013 Cash Money Records Inc."
"spotify:track:4hd4YTkABCn2zuTZeYEA6D","Geronimo","spotify:artist:6VxCmtR7S3yz4vnzsJqhSV","Sheppard","spotify:album:6BfgDdkVUsERG4SZQTbO97","Bombs Away","spotify:artist:6VxCmtR7S3yz4vnzsJqhSV","Sheppard","2014-07-11","https://i.scdn.co/image/ab67616d0000b2737f80e1c7ed450180dd8f93e6","1","1","218227","https://p.scdn.co/mp3-preview/2da2b805a4347b73ac0801ac7ff788ffb850bd89?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","AUIYA1400001","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian indie,folk-pop","0.705","0.745","7","-7.455","1","0.0862","0.467","0.00425","0.122","0.526","142.014","4","","Empire Of Song","C 2014 Empire of Song, P 2014 Empire of Song"
"spotify:track:7LoVbAV8iBUWJJ5g17Lsor","On & On","spotify:artist:6NFyaN9PMCDZ3LKxGwHAXt","Illy","spotify:album:0AVD0hJCteRdN51sXiAEOz","Cinematic","spotify:artist:6NFyaN9PMCDZ3LKxGwHAXt","Illy","2013-11-08","https://i.scdn.co/image/ab67616d0000b273214b8a06e0faec3acca9420e","1","4","187108","https://p.scdn.co/mp3-preview/2a7957effbf6592f8206e4253bc3f82744adb212?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","AUWA01300031","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian hip hop,australian trap","0.58","0.675","8","-6.676","1","0.238","0.015","0","0.176","0.783","175.799","4","","WM Australia","C © 2013 ONETWO, P ℗ 2013 ONETWO"
"spotify:track:0osvOdeD3YXZiWkT8MKolJ","Lifestyle (feat. Adam Levine)","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:4bYPcJP5jwMhSivRcqie2n, spotify:artist:04gDigrS5kc9YWfZHwBETP","Jason Derulo, Adam Levine, Maroon 5","spotify:album:0SNj1uja6FAoffAMOTdlLy","Lifestyle (feat. Adam Levine)","spotify:artist:07YZf4WDAMNwqr4jfgOZ8y, spotify:artist:4bYPcJP5jwMhSivRcqie2n","Jason Derulo, Adam Levine","2021-01-21","https://i.scdn.co/image/ab67616d0000b2730995575e512dba5834593839","1","1","153865","https://p.scdn.co/mp3-preview/64f142f238ad531763e4a70b34eddea3d7ec2558?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USAT22100064","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop,deep talent show,pop","0.749","0.674","10","-5.128","0","0.0366","0.0209","0","0.169","0.711","123.055","4","","Future History/Artist Partner Group, Inc.","C © 2021 Future History/Artist Partner Group, Inc. for the world, under exclusive license to Atlantic Recording Corporation for the United States, Germany, Austria, Switzerland, the United Kingdom, and Norway., P ℗ 2021 Future History/Artist Partner Group, Inc. for the world, under exclusive license to Atlantic Recording Corporation for the United States, Germany, Austria, Switzerland, the United Kingdom, and Norway."
"spotify:track:7lXOqE38eCr979gp27O5wr","If I Knew","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","spotify:album:58ufpQsJ1DS5kq4hhzQDiI","Unorthodox Jukebox","spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bruno Mars","2012-12-07","https://i.scdn.co/image/ab67616d0000b273926f43e7cce571e62720fd46","1","10","132640","https://p.scdn.co/mp3-preview/6887f06b4663fe0f845e12b50952a4551d1d3c38?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USAT21206913","spotify:user:bradnumber1","2021-08-08T09:26:31Z","dance pop,pop","0.522","0.413","3","-5.86","1","0.0316","0.722","0","0.0854","0.49","175.972","3","","Atlantic Records","C © 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States, P ℗ 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States"
"spotify:track:1qDrWA6lyx8cLECdZE7TV7","Somebody That I Used To Know","spotify:artist:2AsusXITU8P25dlRNhcAbG, spotify:artist:6hk7Yq1DU9QcCCrz9uc0Ti","Gotye, Kimbra","spotify:album:4G2rJNhsKOE6iHgtUqZ0Ye","Making Mirrors","spotify:artist:2AsusXITU8P25dlRNhcAbG","Gotye","2011-01-01","https://i.scdn.co/image/ab67616d0000b2738ac5768205ad97df3f4f4c0e","1","3","244884","https://p.scdn.co/mp3-preview/8721423c664c8ec64df22cd2a85711437431a98c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","82","AUZS21100040","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian pop,bergen indie,electropop,nz pop","0.865","0.521","0","-6.932","1","0.0371","0.548","0.000115","0.0989","0.748","129.059","4","","Universal-Island Records Ltd.","C © 2011 Samples 'n' Seconds Records, under exclusive license to Universal Island Records, a division of Universal Music Operations Limited, P ℗ 2011 Interscope Records, under exclusive license to Universal Island Records, a division of Universal Music Operations Limited"
"spotify:track:6nzXkCBOhb2mxctNihOqbb","Bad Girls","spotify:artist:0QJIPDAEDILuo8AIq3pMuU","M.I.A.","spotify:album:3dAxXNscIj0p53lBMEziYR","Matangi","spotify:artist:0QJIPDAEDILuo8AIq3pMuU","M.I.A.","2013-01-01","https://i.scdn.co/image/ab67616d0000b2733d6fa293f49903ed38fbe0de","1","8","227520","https://p.scdn.co/mp3-preview/44015851f9cd2734369585d747a929db0232cc44?cid=9950ac751e34487dbbe027c4fd7f8e99","false","77","USUG11200143","spotify:user:bradnumber1","2021-08-08T09:26:31Z","escape room,indietronica,new rave","0.639","0.912","1","-2.621","1","0.0615","0.00107","0","0.097","0.343","143.448","4","","Interscope","C © 2013 Maya Arulpragasam, under exclusive license to Interscope Records, P ℗ 2013 Maya Arulpragasam, under exclusive license to Interscope Records"
"spotify:track:4ybRyv3DbkvDUH9sY37Qn6","You Got Nothing I Want","spotify:artist:1VcbchGlIfo3Gylxc3F076","Cold Chisel","spotify:album:1Htwv3I81HU6YUWWs0ommZ","The Best of Cold Chisel - All for You","spotify:artist:1VcbchGlIfo3Gylxc3F076","Cold Chisel","2011-10-31","https://i.scdn.co/image/ab67616d0000b27306dc40069e45da5e5d9f90e6","1","15","196641","","false","0","TCABB1158227","spotify:user:bradnumber1","2021-08-08T09:26:31Z","australian rock","0.508","0.981","4","-2.627","1","0.108","0.000458","0.00345","0.103","0.669","135.638","4","","Cold Chisel Pty Ltd","C 2011 Cold Chisel Pty Ltd, P 2011 Cold Chisel Pty Ltd"
"spotify:track:0g31yfQdoNIeOznZRBfaWP","Never Gonna Leave This Bed","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","spotify:album:1snrPQMoTrBsKl73wzSxbn","Hands All Over (Revised International Standard version)","spotify:artist:04gDigrS5kc9YWfZHwBETP","Maroon 5","2010","https://i.scdn.co/image/ab67616d0000b2739585ff55fff75c5c07a619cb","1","5","196706","https://p.scdn.co/mp3-preview/e2bca2ca1c6d335003b1a83544c4ec0d2bfab3a8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USUM71019656","spotify:user:bradnumber1","2021-08-08T09:26:31Z","pop","0.608","0.817","11","-4.207","1","0.0296","0.104","0","0.247","0.47","117.367","4","","Interscope Records*","C © 2011 A&M/Octone Records, P ℗ 2011 Interscope Records"
"spotify:track:7wqSzGeodspE3V6RBD5W8L","See You Again (feat. Charlie Puth)","spotify:artist:137W8MRPWKqSmrBGDBFSop, spotify:artist:6VuMaDnrHyPL1p4EHjYLi7","Wiz Khalifa, Charlie Puth","spotify:album:02tTjKlh9iQ5jlWYPbKLJZ","See You Again (feat. Charlie Puth)","spotify:artist:137W8MRPWKqSmrBGDBFSop","Wiz Khalifa","2015-03-10","https://i.scdn.co/image/ab67616d0000b273916d2308473f0c00c3470b19","1","1","229525","","false","0","USAT21500313","spotify:user:bradnumber1","2021-08-08T09:26:31Z","hip hop,pittsburgh rap,pop rap,rap,southern hip hop,trap,pop,viral pop","0.689","0.481","10","-7.503","1","0.0815","0.369","0.00000103","0.0649","0.283","80.025","4","","Atlantic Records","C 2015 Universal Studios Motion Picture Artwork, Artwork Title, and Photos, P This compilation 2015 Universal Studios and Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
